CountryCode,RegionCode,TestCode,Subject,Grade,ProficiencyLevel,ProficiencyName,Linked,ProficiencyFlag,MinSS,MaxSS,MinRasch,MaxRasch
US,MN,MN,READING,1,1,Does Not Meet Standards,0,-1,610,818,-999.999,-3.2575
US,MN,MN,READING,1,2,Partially Meets Standards,0,-1,818,850,-3.2575,-2.5145
US,MN,MN,READING,1,3,Meets Standards,0,0,850,924,-2.5145,-0.7725
US,MN,MN,READING,1,4,Exceeds Standards,0,1,924,1256,-0.7725,999.999
US,MN,MN,READING,10,1,Does Not Meet Standards,0,-1,610,1101,-999.999,3.3415
US,MN,MN,READING,10,2,Partially Meets Standards,0,-1,1101,1132,3.3415,4.0625
US,MN,MN,READING,10,3,Meets Standards,0,0,1132,1183,4.0625,5.2535
US,MN,MN,READING,10,4,Exceeds Standards,0,1,1183,1400,5.2535,999.999
US,MN,MN,READING,11,1,Does Not Meet Standards,0,-1,615,1109,-999.999,3.5135
US,MN,MN,READING,11,2,Partially Meets Standards,0,-1,1109,1138,3.5135,4.2165
US,MN,MN,READING,11,3,Meets Standards,0,0,1138,1190,4.2165,5.3935
US,MN,MN,READING,11,4,Exceeds Standards,0,1,1190,1400,5.3935,999.999
US,MN,MN,READING,12,1,Does Not Meet Standards,0,-1,615,1118,-999.999,3.739
US,MN,MN,READING,12,2,Partially Meets Standards,0,-1,1118,1149,3.739,4.458
US,MN,MN,READING,12,3,Meets Standards,0,0,1149,1201,4.458,5.6765
US,MN,MN,READING,12,4,Exceeds Standards,0,1,1201,1400,5.6765,999.999
US,MN,MN,READING,2,1,Does Not Meet Standards,0,-1,610,902,-999.999,-1.2955
US,MN,MN,READING,2,2,Partially Meets Standards,0,-1,902,936,-1.2955,-0.508
US,MN,MN,READING,2,3,Meets Standards,0,0,936,1004,-0.508,1.0795
US,MN,MN,READING,2,4,Exceeds Standards,0,1,1004,1341,1.0795,999.999
US,MN,MN,READING,3,1,Does Not Meet Standards,1,-1,610,950,-999.999,-0.1805
US,MN,MN,READING,3,2,Partially Meets Standards,1,-1,950,983,-0.1805,0.583
US,MN,MN,READING,3,3,Meets Standards,1,0,983,1048,0.583,2.0955
US,MN,MN,READING,3,4,Exceeds Standards,1,1,1048,1339,2.0955,999.999
US,MN,MN,READING,4,1,Does Not Meet Standards,1,-1,610,981,-999.999,0.5485
US,MN,MN,READING,4,2,Partially Meets Standards,1,-1,981,1021,0.5485,1.489
US,MN,MN,READING,4,3,Meets Standards,1,0,1021,1079,1.489,2.8185
US,MN,MN,READING,4,4,Exceeds Standards,1,1,1079,1346,2.8185,999.999
US,MN,MN,READING,5,1,Does Not Meet Standards,1,-1,610,997,-999.999,0.9095
US,MN,MN,READING,5,2,Partially Meets Standards,1,-1,997,1038,0.9095,1.8605
US,MN,MN,READING,5,3,Meets Standards,1,0,1038,1101,1.8605,3.33
US,MN,MN,READING,5,4,Exceeds Standards,1,1,1101,1355,3.33,999.999
US,MN,MN,READING,6,1,Does Not Meet Standards,1,-1,610,1033,-999.999,1.746
US,MN,MN,READING,6,2,Partially Meets Standards,1,-1,1033,1068,1.746,2.569
US,MN,MN,READING,6,3,Meets Standards,1,0,1068,1124,2.569,3.875
US,MN,MN,READING,6,4,Exceeds Standards,1,1,1124,1393,3.875,999.999
US,MN,MN,READING,7,1,Does Not Meet Standards,1,-1,610,1062,-999.999,2.4085
US,MN,MN,READING,7,2,Partially Meets Standards,1,-1,1062,1094,2.4085,3.17
US,MN,MN,READING,7,3,Meets Standards,1,0,1094,1147,3.17,4.3955
US,MN,MN,READING,7,4,Exceeds Standards,1,1,1147,1385,4.3955,999.999
US,MN,MN,READING,8,1,Does Not Meet Standards,1,-1,610,1076,-999.999,2.764
US,MN,MN,READING,8,2,Partially Meets Standards,1,-1,1076,1108,2.764,3.5045
US,MN,MN,READING,8,3,Meets Standards,1,0,1108,1164,3.5045,4.805
US,MN,MN,READING,8,4,Exceeds Standards,1,1,1164,1400,4.805,999.999
US,MN,MN,READING,9,1,Does Not Meet Standards,0,-1,610,1095,-999.999,3.206
US,MN,MN,READING,9,2,Partially Meets Standards,0,-1,1095,1124,3.206,3.88
US,MN,MN,READING,9,3,Meets Standards,0,0,1124,1175,3.88,5.06
US,MN,MN,READING,9,4,Exceeds Standards,0,1,1175,1400,5.06,999.999
US,MO,MO,READING,1,1,Below Basic,0,-1,610,795,-999.999,-3.791
US,MO,MO,READING,1,2,Basic,0,-1,795,849,-3.791,-2.533
US,MO,MO,READING,1,3,Proficient,0,0,849,905,-2.533,-1.229
US,MO,MO,READING,1,4,Advanced,0,1,905,1256,-1.229,999.999
US,MO,MO,READING,10,1,Below Basic,0,-1,610,1040,-999.999,1.916
US,MO,MO,READING,10,2,Basic,0,-1,1040,1131,1.916,4.036
US,MO,MO,READING,10,3,Proficient,0,0,1131,1183,4.036,5.247
US,MO,MO,READING,10,4,Advanced,0,1,1183,1400,5.247,999.999
US,MO,MO,READING,11,1,Below Basic,0,-1,615,1047,-999.999,2.079
US,MO,MO,READING,11,2,Basic,0,-1,1047,1138,2.079,4.199
US,MO,MO,READING,11,3,Proficient,0,0,1138,1190,4.199,5.41
US,MO,MO,READING,11,4,Advanced,0,1,1190,1400,5.41,999.999
US,MO,MO,READING,12,1,Below Basic,0,-1,615,1054,-999.999,2.242
US,MO,MO,READING,12,2,Basic,0,-1,1054,1148,2.242,4.432
US,MO,MO,READING,12,3,Proficient,0,0,1148,1199,4.432,5.62
US,MO,MO,READING,12,4,Advanced,0,1,1199,1400,5.62,999.999
US,MO,MO,READING,2,1,Below Basic,0,-1,610,886,-999.999,-1.671
US,MO,MO,READING,2,2,Basic,0,-1,886,942,-1.671,-0.367
US,MO,MO,READING,2,3,Proficient,0,0,942,992,-0.367,0.798
US,MO,MO,READING,2,4,Advanced,0,1,992,1341,0.798,999.999
US,MO,MO,READING,3,1,Below Basic,1,-1,610,941,-999.999,-0.382
US,MO,MO,READING,3,2,Basic,1,-1,941,995,-0.382,0.8635
US,MO,MO,READING,3,3,Proficient,1,0,995,1041,0.8635,1.929
US,MO,MO,READING,3,4,Advanced,1,1,1041,1339,1.929,999.999
US,MO,MO,READING,4,1,Below Basic,1,-1,610,941,-999.999,-0.372
US,MO,MO,READING,4,2,Basic,1,-1,941,1023,-0.372,1.512
US,MO,MO,READING,4,3,Proficient,1,0,1023,1076,1.512,2.7675
US,MO,MO,READING,4,4,Advanced,1,1,1076,1346,2.7675,999.999
US,MO,MO,READING,5,1,Below Basic,1,-1,610,955,-999.999,-0.0655
US,MO,MO,READING,5,2,Basic,1,-1,955,1050,-0.0655,2.1435
US,MO,MO,READING,5,3,Proficient,1,0,1050,1095,2.1435,3.2
US,MO,MO,READING,5,4,Advanced,1,1,1095,1355,3.2,999.999
US,MO,MO,READING,6,1,Below Basic,1,-1,610,997,-999.999,0.9095
US,MO,MO,READING,6,2,Basic,1,-1,997,1074,0.9095,2.7025
US,MO,MO,READING,6,3,Proficient,1,0,1074,1119,2.7025,3.766
US,MO,MO,READING,6,4,Advanced,1,1,1119,1393,3.766,999.999
US,MO,MO,READING,7,1,Below Basic,1,-1,610,1016,-999.999,1.3605
US,MO,MO,READING,7,2,Basic,1,-1,1016,1099,1.3605,3.292
US,MO,MO,READING,7,3,Proficient,1,0,1099,1136,3.292,4.1425
US,MO,MO,READING,7,4,Advanced,1,1,1136,1385,4.1425,999.999
US,MO,MO,READING,8,1,Below Basic,1,-1,610,1022,-999.999,1.489
US,MO,MO,READING,8,2,Basic,1,-1,1022,1110,1.489,3.5315
US,MO,MO,READING,8,3,Proficient,1,0,1110,1165,3.5315,4.8345
US,MO,MO,READING,8,4,Advanced,1,1,1165,1400,4.8345,999.999
US,MO,MO,READING,9,1,Below Basic,0,-1,610,1036,-999.999,1.823
US,MO,MO,READING,9,2,Basic,0,-1,1036,1125,1.823,3.896
US,MO,MO,READING,9,3,Proficient,0,0,1125,1175,3.896,5.061
US,MO,MO,READING,9,4,Advanced,0,1,1175,1400,5.061,999.999
US,MS,MS,READING,1,1,Level 1,0,-1,610,754,-999.999,-4.738
US,MS,MS,READING,1,2,Level 2,0,-1,754,823,-4.738,-3.1525
US,MS,MS,READING,1,3,Level 3,0,-1,823,883,-3.1525,-1.746
US,MS,MS,READING,1,4,Level 4,0,0,883,956,-1.746,-0.0525
US,MS,MS,READING,1,5,Level 5,0,1,956,1256,-0.0525,999.999
US,MS,MS,READING,10,1,Level 1,0,-1,610,1010,-999.999,1.2355
US,MS,MS,READING,10,2,Level 2,0,-1,1010,1069,1.2355,2.5835
US,MS,MS,READING,10,3,Level 3,0,-1,1069,1128,2.5835,3.958
US,MS,MS,READING,10,4,Level 4,0,0,1128,1187,3.958,5.3505
US,MS,MS,READING,10,5,Level 5,0,1,1187,1400,5.3505,999.999
US,MS,MS,READING,11,1,Level 1,0,-1,615,1011,-999.999,1.255
US,MS,MS,READING,11,2,Level 2,0,-1,1011,1077,1.255,2.781
US,MS,MS,READING,11,3,Level 3,0,-1,1077,1135,2.781,4.1205
US,MS,MS,READING,11,4,Level 4,0,0,1135,1193,4.1205,5.48
US,MS,MS,READING,11,5,Level 5,0,1,1193,1400,5.48,999.999
US,MS,MS,READING,12,1,Level 1,0,-1,615,1018,-999.999,1.4245
US,MS,MS,READING,12,2,Level 2,0,-1,1018,1084,1.4245,2.939
US,MS,MS,READING,12,3,Level 3,0,-1,1084,1144,2.939,4.3425
US,MS,MS,READING,12,4,Level 4,0,0,1144,1205,4.3425,5.7445
US,MS,MS,READING,12,5,Level 5,0,1,1205,1400,5.7445,999.999
US,MS,MS,READING,2,1,Level 1,0,-1,610,831,-999.999,-2.943
US,MS,MS,READING,2,2,Level 2,0,-1,831,904,-2.943,-1.249
US,MS,MS,READING,2,3,Level 3,0,-1,904,964,-1.249,0.141
US,MS,MS,READING,2,4,Level 4,0,0,964,1027,0.141,1.6205
US,MS,MS,READING,2,5,Level 5,0,1,1027,1341,1.6205,999.999
US,MS,MS,READING,3,1,Level 1,1,-1,610,878,-999.999,-1.843
US,MS,MS,READING,3,2,Level 2,1,-1,878,951,-1.843,-0.1445
US,MS,MS,READING,3,3,Level 3,1,-1,951,1009,-0.1445,1.1975
US,MS,MS,READING,3,4,Level 4,1,0,1009,1071,1.1975,2.6325
US,MS,MS,READING,3,5,Level 5,1,1,1071,1339,2.6325,999.999
US,MS,MS,READING,4,1,Level 1,1,-1,610,912,-999.999,-1.073
US,MS,MS,READING,4,2,Level 2,1,-1,912,987,-1.073,0.673
US,MS,MS,READING,4,3,Level 3,1,-1,987,1036,0.673,1.8275
US,MS,MS,READING,4,4,Level 4,1,0,1036,1108,1.8275,3.5135
US,MS,MS,READING,4,5,Level 5,1,1,1108,1346,3.5135,999.999
US,MS,MS,READING,5,1,Level 1,1,-1,610,957,-999.999,-0.0135
US,MS,MS,READING,5,2,Level 2,1,-1,957,1004,-0.0135,1.0795
US,MS,MS,READING,5,3,Level 3,1,-1,1004,1056,1.0795,2.2875
US,MS,MS,READING,5,4,Level 4,1,0,1056,1122,2.2875,3.83
US,MS,MS,READING,5,5,Level 5,1,1,1122,1355,3.83,999.999
US,MS,MS,READING,6,1,Level 1,1,-1,610,971,-999.999,0.318
US,MS,MS,READING,6,2,Level 2,1,-1,971,1037,0.318,1.8275
US,MS,MS,READING,6,3,Level 3,1,-1,1037,1084,1.8275,2.9345
US,MS,MS,READING,6,4,Level 4,1,0,1084,1130,2.9345,4.014
US,MS,MS,READING,6,5,Level 5,1,1,1130,1393,4.014,999.999
US,MS,MS,READING,7,1,Level 1,1,-1,610,984,-999.999,0.5985
US,MS,MS,READING,7,2,Level 2,1,-1,984,1038,0.5985,1.854
US,MS,MS,READING,7,3,Level 3,1,-1,1038,1100,1.854,3.33
US,MS,MS,READING,7,4,Level 4,1,0,1100,1148,3.33,4.43
US,MS,MS,READING,7,5,Level 5,1,1,1148,1385,4.43,999.999
US,MS,MS,READING,8,1,Level 1,1,-1,610,996,-999.999,0.9095
US,MS,MS,READING,8,2,Level 2,1,-1,996,1047,0.9095,2.0675
US,MS,MS,READING,8,3,Level 3,1,-1,1047,1107,2.0675,3.4865
US,MS,MS,READING,8,4,Level 4,1,0,1107,1170,3.4865,4.961
US,MS,MS,READING,8,5,Level 5,1,1,1170,1400,4.961,999.999
US,MS,MS,READING,9,1,Level 1,0,-1,610,1009,-999.999,1.1975
US,MS,MS,READING,9,2,Level 2,0,-1,1009,1065,1.1975,2.507
US,MS,MS,READING,9,3,Level 3,0,-1,1065,1121,2.507,3.798
US,MS,MS,READING,9,4,Level 4,0,0,1121,1179,3.798,5.1625
US,MS,MS,READING,9,5,Level 5,0,1,1179,1400,5.1625,999.999
US,MT,MT,READING,1,1,Level 1,0,-1,610,811,-999.999,-3.4325
US,MT,MT,READING,1,2,Level 2,0,-1,811,858,-3.4325,-2.3095
US,MT,MT,READING,1,3,Level 3,0,0,858,902,-2.3095,-1.307
US,MT,MT,READING,1,4,Level 4,0,1,902,1256,-1.307,999.999
US,MT,MT,READING,10,1,Level 1,0,-1,610,1047,-999.9999,2.0792
US,MT,MT,READING,10,2,Level 2,0,-1,1047,1104,2.0792,3.407
US,MT,MT,READING,10,3,Level 3,0,0,1104,1167,3.407,4.8745
US,MT,MT,READING,10,4,Level 4,0,1,1167,1400,4.8745,999.9999
US,MT,MT,READING,11,1,Level 1,1,-1,615,1055,-999.999,2.2656
US,MT,MT,READING,11,2,Level 2,1,-1,1055,1112,2.2656,3.5933
US,MT,MT,READING,11,3,Level 3,1,0,1112,1170,3.5933,4.9444
US,MT,MT,READING,11,4,Level 4,1,1,1170,1400,4.9444,999.9999
US,MT,MT,READING,12,1,Level 1,0,-1,615,1056,-999.9999,2.2889
US,MT,MT,READING,12,2,Level 2,0,-1,1056,1118,2.2889,3.7331
US,MT,MT,READING,12,3,Level 3,0,0,1118,1177,3.7331,5.1074
US,MT,MT,READING,12,4,Level 4,0,1,1177,1400,5.1074,999.9999
US,MT,MT,READING,2,1,Level 1,0,-1,610,893,-999.999,-1.499
US,MT,MT,READING,2,2,Level 2,0,-1,893,945,-1.499,-0.3105
US,MT,MT,READING,2,3,Level 3,0,0,945,985,-0.3105,0.6355
US,MT,MT,READING,2,4,Level 4,0,1,985,1341,0.6355,999.999
US,MT,MT,READING,3,1,Level 1,1,-1,610,942,-999.999,-0.362
US,MT,MT,READING,3,2,Level 2,1,-1,942,993,-0.362,0.816
US,MT,MT,READING,3,3,Level 3,1,0,993,1032,0.816,1.731
US,MT,MT,READING,3,4,Level 4,1,1,1032,1339,1.731,999.999
US,MT,MT,READING,4,1,Level 1,1,-1,610,984,-999.999,0.628
US,MT,MT,READING,4,2,Level 2,1,-1,984,1022,0.628,1.4965
US,MT,MT,READING,4,3,Level 3,1,0,1022,1060,1.4965,2.3875
US,MT,MT,READING,4,4,Level 4,1,1,1060,1346,2.3875,999.999
US,MT,MT,READING,5,1,Level 1,1,-1,610,1006,-999.999,1.1095
US,MT,MT,READING,5,2,Level 2,1,-1,1006,1043,1.1095,1.999
US,MT,MT,READING,5,3,Level 3,1,0,1043,1097,1.999,3.23
US,MT,MT,READING,5,4,Level 4,1,1,1097,1355,3.23,999.999
US,MT,MT,READING,6,1,Level 1,1,-1,610,1011,-999.999,1.245
US,MT,MT,READING,6,2,Level 2,1,-1,1011,1067,1.245,2.5595
US,MT,MT,READING,6,3,Level 3,1,0,1067,1129,2.5595,3.99
US,MT,MT,READING,6,4,Level 4,1,1,1129,1393,3.99,999.999
US,MT,MT,READING,7,1,Level 1,1,-1,610,1037,-999.999,1.8405
US,MT,MT,READING,7,2,Level 2,1,-1,1037,1082,1.8405,2.885
US,MT,MT,READING,7,3,Level 3,1,0,1082,1148,2.885,4.4395
US,MT,MT,READING,7,4,Level 4,1,1,1148,1385,4.4395,999.999
US,MT,MT,READING,8,1,Level 1,1,-1,610,1041,-999.999,1.937
US,MT,MT,READING,8,2,Level 2,1,-1,1041,1098,1.937,3.2605
US,MT,MT,READING,8,3,Level 3,1,0,1098,1165,3.2605,4.828
US,MT,MT,READING,8,4,Level 4,1,1,1165,1400,4.828,999.999
US,MT,MT,READING,9,1,Level 1,0,-1,610,1042,-999.9999,1.9628
US,MT,MT,READING,9,2,Level 2,0,-1,1042,1098,1.9628,3.2672
US,MT,MT,READING,9,3,Level 3,0,0,1098,1166,3.2672,4.8512
US,MT,MT,READING,9,4,Level 4,0,1,1166,1400,4.8512,999.9999
US,NC,NC,READING,1,1,Not Proficient,0,-1,610,844,-999.9999,-2.6494
US,NC,NC,READING,1,2,Level 3,0,0,844,872,-2.6494,-1.9972
US,NC,NC,READING,1,3,Level 4,0,1,872,930,-1.9972,-0.6461
US,NC,NC,READING,1,4,Level 5,0,1,930,1256,-0.6461,999.9999
US,NC,NC,READING,10,1,Not Proficient,0,-1,610,1134,-999.9999,4.1058
US,NC,NC,READING,10,2,Level 3,0,0,1134,1168,4.1058,4.8978
US,NC,NC,READING,10,3,Level 4,0,1,1168,1208,4.8978,5.8295
US,NC,NC,READING,10,4,Level 5,0,1,1208,1400,5.8295,999.9999
US,NC,NC,READING,11,1,Not Proficient,0,-1,615,1141,-999.9999,4.2689
US,NC,NC,READING,11,2,Level 3,0,0,1141,1173,4.2689,5.0143
US,NC,NC,READING,11,3,Level 4,0,1,1173,1211,5.0143,5.8994
US,NC,NC,READING,11,4,Level 5,0,1,1211,1400,5.8994,999.9999
US,NC,NC,READING,12,1,Not Proficient,0,-1,615,1149,-999.9999,4.4552
US,NC,NC,READING,12,2,Level 3,0,0,1149,1182,4.4552,5.2239
US,NC,NC,READING,12,3,Level 4,0,1,1182,1218,5.2239,6.0625
US,NC,NC,READING,12,4,Level 5,0,1,1218,1400,6.0625,999.9999
US,NC,NC,READING,2,1,Not Proficient,0,-1,610,935,-999.9999,-0.5296
US,NC,NC,READING,2,2,Level 3,0,0,935,961,-0.5296,0.076
US,NC,NC,READING,2,3,Level 4,0,1,961,1010,0.076,1.2174
US,NC,NC,READING,2,4,Level 5,0,1,1010,1341,1.2174,999.9999
US,NC,NC,READING,3,1,Not Proficient,1,-1,610,985,-999.9999,0.635
US,NC,NC,READING,3,2,Level 3,1,0,985,1010,0.635,1.2174
US,NC,NC,READING,3,3,Level 4,1,1,1010,1057,1.2174,2.3122
US,NC,NC,READING,3,4,Level 5,1,1,1057,1339,2.3122,999.9999
US,NC,NC,READING,4,1,Not Proficient,1,-1,610,1015,-999.9999,1.3338
US,NC,NC,READING,4,2,Level 3,1,0,1015,1039,1.3338,1.8929
US,NC,NC,READING,4,3,Level 4,1,1,1039,1085,1.8929,2.9644
US,NC,NC,READING,4,4,Level 5,1,1,1085,1346,2.9644,999.9999
US,NC,NC,READING,5,1,Not Proficient,1,-1,610,1046,-999.9999,2.056
US,NC,NC,READING,5,2,Level 3,1,0,1046,1069,2.056,2.5917
US,NC,NC,READING,5,3,Level 4,1,1,1069,1106,2.5917,3.4536
US,NC,NC,READING,5,4,Level 5,1,1,1106,1355,3.4536,999.9999
US,NC,NC,READING,6,1,Not Proficient,1,-1,610,1064,-999.9999,2.4752
US,NC,NC,READING,6,2,Level 3,1,0,1064,1100,2.4752,3.3138
US,NC,NC,READING,6,3,Level 4,1,1,1100,1142,3.3138,4.2922
US,NC,NC,READING,6,4,Level 5,1,1,1142,1393,4.2922,999.9999
US,NC,NC,READING,7,1,Not Proficient,1,-1,610,1078,-999.9999,2.8014
US,NC,NC,READING,7,2,Level 3,1,0,1078,1107,2.8014,3.4769
US,NC,NC,READING,7,3,Level 4,1,1,1107,1146,3.4769,4.3853
US,NC,NC,READING,7,4,Level 5,1,1,1146,1385,4.3853,999.9999
US,NC,NC,READING,8,1,Not Proficient,1,-1,610,1092,-999.9999,3.1275
US,NC,NC,READING,8,2,Level 3,1,0,1092,1126,3.1275,3.9195
US,NC,NC,READING,8,3,Level 4,1,1,1126,1175,3.9195,5.0608
US,NC,NC,READING,8,4,Level 5,1,1,1175,1400,5.0608,999.9999
US,NC,NC,READING,9,1,Not Proficient,0,-1,610,1127,-999.9999,3.9427
US,NC,NC,READING,9,2,Level 3,0,0,1127,1160,3.9427,4.7114
US,NC,NC,READING,9,3,Level 4,0,1,1160,1203,4.7114,5.7131
US,NC,NC,READING,9,4,Level 5,0,1,1203,1400,5.7131,999.9999
US,ND,ND,READING,1,1,Novice,0,-1,610,806,-999.9999,-3.5345
US,ND,ND,READING,1,2,Partially Proficient,0,-1,806,847,-3.5345,-2.5795
US,ND,ND,READING,1,3,Proficient,0,0,847,911,-2.5795,-1.0887
US,ND,ND,READING,1,4,Advanced,0,1,911,1256,-1.0887,999.9999
US,ND,ND,READING,10,1,Novice,0,-1,610,1087,-999.9999,3.011
US,ND,ND,READING,10,2,Partially Proficient,0,-1,1087,1127,3.011,3.9427
US,ND,ND,READING,10,3,Proficient,0,0,1127,1187,3.9427,5.3404
US,ND,ND,READING,10,4,Advanced,0,1,1187,1400,5.3404,999.9999
US,ND,ND,READING,11,1,Novice,0,-1,615,1092,-999.9999,3.1275
US,ND,ND,READING,11,2,Partially Proficient,0,-1,1092,1133,3.1275,4.0825
US,ND,ND,READING,11,3,Proficient,0,0,1133,1193,4.0825,5.4801
US,ND,ND,READING,11,4,Advanced,0,1,1193,1400,5.4801,999.9999
US,ND,ND,READING,12,1,Novice,0,-1,615,1100,-999.9999,3.3138
US,ND,ND,READING,12,2,Partially Proficient,0,-1,1100,1141,3.3138,4.2689
US,ND,ND,READING,12,3,Proficient,0,0,1141,1201,4.2689,5.6665
US,ND,ND,READING,12,4,Advanced,0,1,1201,1400,5.6665,999.9999
US,ND,ND,READING,2,1,Novice,0,-1,610,899,-999.9999,-1.3682
US,ND,ND,READING,2,2,Partially Proficient,0,-1,899,941,-1.3682,-0.3899
US,ND,ND,READING,2,3,Proficient,0,0,941,998,-0.3899,0.9379
US,ND,ND,READING,2,4,Advanced,0,1,998,1341,0.9379,999.9999
US,ND,ND,READING,3,1,Novice,1,-1,610,955,-999.9999,-0.0638
US,ND,ND,READING,3,2,Partially Proficient,1,-1,955,995,-0.0638,0.868
US,ND,ND,READING,3,3,Proficient,1,0,995,1046,0.868,2.056
US,ND,ND,READING,3,4,Advanced,1,1,1046,1339,2.056,999.9999
US,ND,ND,READING,4,1,Novice,1,-1,610,986,-999.9999,0.6583
US,ND,ND,READING,4,2,Partially Proficient,1,-1,986,1024,0.6583,1.5435
US,ND,ND,READING,4,3,Proficient,1,0,1024,1073,1.5435,2.6849
US,ND,ND,READING,4,4,Advanced,1,1,1073,1346,2.6849,999.9999
US,ND,ND,READING,5,1,Novice,1,-1,610,1012,-999.9999,1.264
US,ND,ND,READING,5,2,Partially Proficient,1,-1,1012,1050,1.264,2.1491
US,ND,ND,READING,5,3,Proficient,1,0,1050,1098,2.1491,3.2672
US,ND,ND,READING,5,4,Advanced,1,1,1098,1355,3.2672,999.9999
US,ND,ND,READING,6,1,Novice,1,-1,610,1039,-999.9999,1.8929
US,ND,ND,READING,6,2,Partially Proficient,1,-1,1039,1073,1.8929,2.6849
US,ND,ND,READING,6,3,Proficient,1,0,1073,1114,2.6849,3.6399
US,ND,ND,READING,6,4,Advanced,1,1,1114,1393,3.6399,999.9999
US,ND,ND,READING,7,1,Novice,1,-1,610,1061,-999.9999,2.4054
US,ND,ND,READING,7,2,Partially Proficient,1,-1,1061,1090,2.4054,3.0809
US,ND,ND,READING,7,3,Proficient,1,0,1090,1136,3.0809,4.1524
US,ND,ND,READING,7,4,Advanced,1,1,1136,1385,4.1524,999.9999
US,ND,ND,READING,8,1,Novice,1,-1,610,1066,-999.9999,2.5218
US,ND,ND,READING,8,2,Partially Proficient,1,-1,1066,1106,2.5218,3.4536
US,ND,ND,READING,8,3,Proficient,1,0,1106,1169,3.4536,4.9211
US,ND,ND,READING,8,4,Advanced,1,1,1169,1400,4.9211,999.9999
US,ND,ND,READING,9,1,Novice,0,-1,610,1081,-999.9999,2.8712
US,ND,ND,READING,9,2,Partially Proficient,0,-1,1081,1120,2.8712,3.7797
US,ND,ND,READING,9,3,Proficient,0,0,1120,1179,3.7797,5.154
US,ND,ND,READING,9,4,Advanced,0,1,1179,1400,5.154,999.9999
US,NE,NE,READING,1,1,Developing,0,-1,610,846,-999.999,-2.602841836
US,NE,NE,READING,1,2,On Track,0,0,846,929,-2.602841836,-0.6694619147
US,NE,NE,READING,1,3,Advanced,0,1,929,1256,-0.6694619147,999.999
US,NE,NE,READING,10,1,Developing,0,-1,610,1098,-999.999,3.267179129
US,NE,NE,READING,10,2,On Track,0,0,1098,1168,3.267179129,4.897740508
US,NE,NE,READING,10,3,Advanced,0,1,1168,1400,4.897740508,999.999
US,NE,NE,READING,11,1,Developing,0,-1,615,1104,-999.999,3.406941533
US,NE,NE,READING,11,2,On Track,0,0,1104,1174,3.406941533,5.037502912
US,NE,NE,READING,11,3,Advanced,0,1,1174,1400,5.037502912,999.999
US,NE,NE,READING,12,1,Developing,0,-1,615,1105,-999.999,3.430235267
US,NE,NE,READING,12,2,On Track,0,0,1105,1175,3.430235267,5.060796646
US,NE,NE,READING,12,3,Advanced,0,1,1175,1400,5.060796646,999.999
US,NE,NE,READING,2,1,Developing,0,-1,610,927,-999.999,-0.7160493827
US,NE,NE,READING,2,2,On Track,0,0,927,996,-0.7160493827,0.8912182623
US,NE,NE,READING,2,3,Advanced,0,1,996,1341,0.8912182623,999.999
US,NE,NE,READING,3,1,Developing,1,-1,610,974,-999.999,0.3787561146
US,NE,NE,READING,3,2,On Track,1,0,974,1037,0.3787561146,1.846261356
US,NE,NE,READING,3,3,Advanced,1,1,1037,1339,1.846261356,999.999
US,NE,NE,READING,4,1,Developing,1,-1,610,1013,-999.999,1.28721174
US,NE,NE,READING,4,2,On Track,1,0,1013,1069,1.28721174,2.591660843
US,NE,NE,READING,4,3,Advanced,1,1,1069,1346,2.591660843,999.999
US,NE,NE,READING,5,1,Developing,1,-1,610,1041,-999.999,1.939436292
US,NE,NE,READING,5,2,On Track,1,0,1041,1093,1.939436292,3.150710459
US,NE,NE,READING,5,3,Advanced,1,1,1093,1355,3.150710459,999.999
US,NE,NE,READING,6,1,Developing,1,-1,610,1061,-999.999,2.405310971
US,NE,NE,READING,6,2,On Track,1,0,1061,1115,2.405310971,3.663172607
US,NE,NE,READING,6,3,Advanced,1,1,1115,1393,3.663172607,999.999
US,NE,NE,READING,7,1,Developing,1,-1,610,1082,-999.999,2.894479385
US,NE,NE,READING,7,2,On Track,1,0,1082,1143,2.894479385,4.315397158
US,NE,NE,READING,7,3,Advanced,1,1,1143,1385,4.315397158,999.999
US,NE,NE,READING,8,1,Developing,1,-1,610,1083,-999.999,2.917773119
US,NE,NE,READING,8,2,On Track,1,0,1083,1152,2.917773119,4.525040764
US,NE,NE,READING,8,3,Advanced,1,1,1152,1400,4.525040764,999.999
US,NE,NE,READING,9,1,Developing,0,-1,610,1087,-999.999,3.010948055
US,NE,NE,READING,9,2,On Track,0,0,1087,1156,3.010948055,4.6182157
US,NE,NE,READING,9,3,Advanced,0,1,1156,1400,4.6182157,999.999
US,NH,NH,READING,1,1,Below Proficient,0,-1,610,800,-999.999,-3.674353599
US,NH,NH,READING,1,2,Approaching Proficient,0,-1,800,866,-3.674353599,-2.136967156
US,NH,NH,READING,1,3,Proficient,0,0,866,920,-2.136967156,-0.8791055206
US,NH,NH,READING,1,4,Above Proficient,0,1,920,1256,-0.8791055206,999.999
US,NH,NH,READING,10,1,Below Proficient,0,-1,610,1071,-999.999,2.638248311
US,NH,NH,READING,10,2,Approaching Proficient,0,-1,1071,1109,2.638248311,3.523410203
US,NH,NH,READING,10,3,Proficient,0,0,1109,1171,3.523410203,4.96762171
US,NH,NH,READING,10,4,Above Proficient,0,1,1171,1400,4.96762171,999.999
