vchRegionCode	StateTest	Subject	Grade	ProficiencyLevel	ProficiencyLevelName	MinSS	MaxSS	Linked
MS	MS	Math	2	2	Basic	431	492	0
MS	MS	Math	2	3	Proficient	493	642	0
MS	MS	Math	2	4	Advanced	643	1400	0
MS	MS	Math	3	1	Minimal	0	493	1
MS	MS	Math	3	2	Basic	494	583	1
MS	MS	Math	3	3	Proficient	584	725	1
MS	MS	Math	3	4	Advanced	726	1400	1
MS	MS	Math	4	1	Minimal	0	576	1
MS	MS	Math	4	2	Basic	577	669	1
MS	MS	Math	4	3	Proficient	670	804	1
MS	MS	Math	4	4	Advanced	805	1400	1
MS	MS	Math	5	1	Minimal	0	619	1
MS	MS	Math	5	2	Basic	620	718	1
MS	MS	Math	5	3	Proficient	719	850	1
MS	MS	Math	5	4	Advanced	851	1400	1
MS	MS	Math	6	1	Minimal	0	664	1
MS	MS	Math	6	2	Basic	665	754	1
MS	MS	Math	6	3	Proficient	755	900	1
MS	MS	Math	6	4	Advanced	901	1400	1
MS	MS	Math	7	1	Minimal	0	685	1
MS	MS	Math	7	2	Basic	686	767	1
MS	MS	Math	7	3	Proficient	768	904	1
MS	MS	Math	7	4	Advanced	905	1400	1
MS	MS	Math	8	1	Minimal	0	723	1
MS	MS	Math	8	2	Basic	724	814	1
MS	MS	Math	8	3	Proficient	815	937	1
MS	MS	Math	8	4	Advanced	938	1400	1
MS	MS	Math	9	1	Minimal	0	732	0
MS	MS	Math	9	2	Basic	733	818	0
MS	MS	Math	9	3	Proficient	819	946	0
MS	MS	Math	9	4	Advanced	947	1400	0
MS	MS	Math	10	1	Minimal	0	735	0
MS	MS	Math	10	2	Basic	736	823	0
MS	MS	Math	10	3	Proficient	824	951	0
MS	MS	Math	10	4	Advanced	952	1400	0
MS	MS	Math	11	1	Minimal	0	746	0
MS	MS	Math	11	2	Basic	747	838	0
MS	MS	Math	11	3	Proficient	839	970	0
MS	MS	Math	11	4	Advanced	971	1400	0
MS	MS	Math	12	1	Minimal	0	757	0
MS	MS	Math	12	2	Basic	758	850	0
MS	MS	Math	12	3	Proficient	851	981	0
MS	MS	Math	12	4	Advanced	982	1400	0
MS	MS	Reading	1	1	Minimal	0	76	0
MS	MS	Reading	1	2	Basic	77	145	0
MS	MS	Reading	1	3	Proficient	146	278	0
MS	MS	Reading	1	4	Advanced	279	1400	0
MS	MS	Reading	2	1	Minimal	0	158	0
MS	MS	Reading	2	2	Basic	159	293	0
MS	MS	Reading	2	3	Proficient	294	453	0
MS	MS	Reading	2	4	Advanced	454	1400	0
MS	MS	Reading	3	1	Minimal	0	240	1
MS	MS	Reading	3	2	Basic	241	388	1
MS	MS	Reading	3	3	Proficient	389	561	1
MS	MS	Reading	3	4	Advanced	562	1400	1
MS	MS	Reading	4	1	Minimal	0	310	1
MS	MS	Reading	4	2	Basic	311	468	1
MS	MS	Reading	4	3	Proficient	469	652	1
MS	MS	Reading	4	4	Advanced	653	1400	1
MS	MS	Reading	5	1	Minimal	0	368	1
MS	MS	Reading	5	2	Basic	369	544	1
MS	MS	Reading	5	3	Proficient	545	915	1
MS	MS	Reading	5	4	Advanced	916	1400	1
MS	MS	Reading	6	1	Minimal	0	403	1
MS	MS	Reading	6	2	Basic	404	617	1
MS	MS	Reading	6	3	Proficient	618	1107	1
MS	MS	Reading	6	4	Advanced	1108	1400	1
MS	MS	Reading	7	1	Minimal	0	475	1
MS	MS	Reading	7	2	Basic	476	724	1
MS	MS	Reading	7	3	Proficient	725	1278	1
MS	MS	Reading	7	4	Advanced	1279	1400	1
MS	MS	Reading	8	1	Minimal	0	520	1
MS	MS	Reading	8	2	Basic	521	777	1
MS	MS	Reading	8	3	Proficient	778	1318	1
MS	MS	Reading	8	4	Advanced	1319	1400	1
MS	MS	Reading	9	1	Minimal	0	606	0
MS	MS	Reading	9	2	Basic	607	881	0
MS	MS	Reading	9	3	Proficient	882	1327	0
MS	MS	Reading	9	4	Advanced	1328	1400	0
MS	MS	Reading	10	1	Minimal	0	616	0
MS	MS	Reading	10	2	Basic	617	902	0
MS	MS	Reading	10	3	Proficient	903	1336	0
MS	MS	Reading	10	4	Advanced	1337	1400	0
MS	MS	Reading	11	1	Minimal	0	648	0
MS	MS	Reading	11	2	Basic	649	931	0
MS	MS	Reading	11	3	Proficient	932	1340	0
MS	MS	Reading	11	4	Advanced	1341	1400	0
MS	MS	Reading	12	1	Minimal	0	667	0
MS	MS	Reading	12	2	Basic	668	970	0
MS	MS	Reading	12	3	Proficient	971	1344	0
MS	MS	Reading	12	4	Advanced	1345	1400	0
MT	MT	Math	1	1	Novice	0	312	0
MT	MT	Math	1	2	Nearing Proficiency	313	342	0
MT	MT	Math	1	3	Proficient	343	432	0
MT	MT	Math	1	4	Advanced	433	1400	0
MT	MT	Math	2	1	Novice	0	436	0
MT	MT	Math	2	2	Nearing Proficiency	437	462	0
MT	MT	Math	2	3	Proficient	463	543	0
MT	MT	Math	2	4	Advanced	544	1400	0
MT	MT	Math	3	1	Novice	0	508	1
MT	MT	Math	3	2	Nearing Proficiency	509	550	1
MT	MT	Math	3	3	Proficient	551	636	1
MT	MT	Math	3	4	Advanced	637	1400	1
MT	MT	Math	4	1	Novice	0	575	1
MT	MT	Math	4	2	Nearing Proficiency	576	633	1
MT	MT	Math	4	3	Proficient	634	710	1
MT	MT	Math	4	4	Advanced	711	1400	1
MT	MT	Math	5	1	Novice	0	612	1
MT	MT	Math	5	2	Nearing Proficiency	613	669	1
MT	MT	Math	5	3	Proficient	670	755	1
MT	MT	Math	5	4	Advanced	756	1400	1
MT	MT	Math	6	1	Novice	0	659	1
MT	MT	Math	6	2	Nearing Proficiency	660	728	1
MT	MT	Math	6	3	Proficient	729	817	1
MT	MT	Math	6	4	Advanced	818	1400	1
MT	MT	Math	7	1	Novice	0	688	1
MT	MT	Math	7	2	Nearing Proficiency	689	750	1
MT	MT	Math	7	3	Proficient	751	839	1
MT	MT	Math	7	4	Advanced	840	1400	1
MT	MT	Math	8	1	Novice	0	702	1
MT	MT	Math	8	2	Nearing Proficiency	703	786	1
MT	MT	Math	8	3	Proficient	787	878	1
MT	MT	Math	8	4	Advanced	879	1400	1
MT	MT	Math	9	1	Novice	0	720	0
MT	MT	Math	9	2	Nearing Proficiency	721	797	0
MT	MT	Math	9	3	Proficient	798	882	0
MT	MT	Math	9	4	Advanced	883	1400	0
MT	MT	Math	10	1	Novice	0	723	0
MT	MT	Math	10	2	Nearing Proficiency	724	801	0
MT	MT	Math	10	3	Proficient	802	886	0
MT	MT	Math	10	4	Advanced	887	1400	0
MT	MT	Math	11	1	Novice	0	738	0
MT	MT	Math	11	2	Nearing Proficiency	739	814	0
MT	MT	Math	11	3	Proficient	815	900	0
MT	MT	Math	11	4	Advanced	901	1400	0
MT	MT	Math	12	1	Novice	0	742	0
MT	MT	Math	12	2	Nearing Proficiency	743	828	0
MT	MT	Math	12	3	Proficient	829	912	0
MT	MT	Math	12	4	Advanced	913	1400	0
MT	MT	Reading	1	1	Novice	0	63	0
MT	MT	Reading	1	2	Nearing Proficiency	64	82	0
MT	MT	Reading	1	3	Proficient	83	170	0
MT	MT	Reading	1	4	Advanced	171	1400	0
MT	MT	Reading	2	1	Novice	0	88	0
MT	MT	Reading	2	2	Nearing Proficiency	89	197	0
MT	MT	Reading	2	3	Proficient	198	329	0
MT	MT	Reading	2	4	Advanced	330	1400	0
MT	MT	Reading	3	1	Novice	0	160	1
MT	MT	Reading	3	2	Nearing Proficiency	161	293	1
MT	MT	Reading	3	3	Proficient	294	448	1
MT	MT	Reading	3	4	Advanced	449	1400	1
MT	MT	Reading	4	1	Novice	0	271	1
MT	MT	Reading	4	2	Nearing Proficiency	272	392	1
MT	MT	Reading	4	3	Proficient	393	539	1
MT	MT	Reading	4	4	Advanced	540	1400	1
MT	MT	Reading	5	1	Novice	0	351	1
MT	MT	Reading	5	2	Nearing Proficiency	352	455	1
MT	MT	Reading	5	3	Proficient	456	595	1
MT	MT	Reading	5	4	Advanced	596	1400	1
MT	MT	Reading	6	1	Novice	0	366	1
MT	MT	Reading	6	2	Nearing Proficiency	367	501	1
MT	MT	Reading	6	3	Proficient	502	696	1
MT	MT	Reading	6	4	Advanced	697	1400	1
MT	MT	Reading	7	1	Novice	0	456	1
MT	MT	Reading	7	2	Nearing Proficiency	457	566	1
MT	MT	Reading	7	3	Proficient	567	828	1
MT	MT	Reading	7	4	Advanced	829	1400	1
MT	MT	Reading	8	1	Novice	0	550	1
MT	MT	Reading	8	2	Nearing Proficiency	551	666	1
MT	MT	Reading	8	3	Proficient	667	928	1
MT	MT	Reading	8	4	Advanced	929	1400	1
MT	MT	Reading	9	1	Novice	0	625	0
MT	MT	Reading	9	2	Nearing Proficiency	626	780	0
MT	MT	Reading	9	3	Proficient	781	1041	0
MT	MT	Reading	9	4	Advanced	1042	1400	0
MT	MT	Reading	10	1	Novice	0	655	0
MT	MT	Reading	10	2	Nearing Proficiency	656	827	0
MT	MT	Reading	10	3	Proficient	828	1110	0
MT	MT	Reading	10	4	Advanced	1111	1400	0
MT	MT	Reading	11	1	Novice	0	687	0
MT	MT	Reading	11	2	Nearing Proficiency	688	864	0
MT	MT	Reading	11	3	Proficient	865	1163	0
MT	MT	Reading	11	4	Advanced	1164	1400	0
MT	MT	Reading	12	1	Novice	0	715	0
MT	MT	Reading	12	2	Nearing Proficiency	716	898	0
MT	MT	Reading	12	3	Proficient	899	1212	0
MT	MT	Reading	12	4	Advanced	1213	1400	0
NC	NC	Math	1	1	Insufficient Mastery	0	308	0
NC	NC	Math	1	2	Inconsistent Mastery	309	386	0
NC	NC	Math	1	3	Mastery	387	531	0
NC	NC	Math	1	4	Superior	532	1400	0
NC	NC	Math	2	1	Insufficient Mastery	0	425	0
NC	NC	Math	2	2	Inconsistent Mastery	426	494	0
NC	NC	Math	2	3	Mastery	495	617	0
NC	NC	Math	2	4	Superior	618	1400	0
NC	NC	Math	3	1	Insufficient Mastery	0	488	1
NC	NC	Math	3	2	Inconsistent Mastery	489	583	1
NC	NC	Math	3	3	Mastery	584	704	1
NC	NC	Math	3	4	Superior	705	1400	1
NC	NC	Math	4	1	Insufficient Mastery	0	537	1
NC	NC	Math	4	2	Inconsistent Mastery	538	656	1
NC	NC	Math	4	3	Mastery	657	780	1
NC	NC	Math	4	4	Superior	781	1400	1
NC	NC	Math	5	1	Insufficient Mastery	0	582	1
NC	NC	Math	5	2	Inconsistent Mastery	583	722	1
NC	NC	Math	5	3	Mastery	723	849	1
NC	NC	Math	5	4	Superior	850	1400	1
NC	NC	Math	6	1	Insufficient Mastery	0	573	1
NC	NC	Math	6	2	Inconsistent Mastery	574	722	1
NC	NC	Math	6	3	Mastery	723	874	1
NC	NC	Math	6	4	Superior	875	1400	1
NC	NC	Math	7	1	Insufficient Mastery	0	657	1
NC	NC	Math	7	2	Inconsistent Mastery	658	741	1
NC	NC	Math	7	3	Mastery	742	928	1
NC	NC	Math	7	4	Superior	929	1400	1
NC	NC	Math	8	1	Insufficient Mastery	0	691	1
NC	NC	Math	8	2	Inconsistent Mastery	692	776	1
NC	NC	Math	8	3	Mastery	777	901	1
NC	NC	Math	8	4	Superior	902	1400	1
NC	NC	Math	9	1	Insufficient Mastery	0	706	0
NC	NC	Math	9	2	Inconsistent Mastery	707	783	0
NC	NC	Math	9	3	Mastery	784	903	0
NC	NC	Math	9	4	Superior	904	1400	0
NC	NC	Math	10	1	Insufficient Mastery	0	714	0
NC	NC	Math	10	2	Inconsistent Mastery	715	790	0
NC	NC	Math	10	3	Mastery	791	912	0
NC	NC	Math	10	4	Superior	913	1400	0
NC	NC	Math	11	1	Insufficient Mastery	0	723	0
NC	NC	Math	11	2	Inconsistent Mastery	724	807	0
NC	NC	Math	11	3	Mastery	808	924	0
NC	NC	Math	11	4	Superior	925	1400	0
NC	NC	Math	12	1	Insufficient Mastery	0	728	0
NC	NC	Math	12	2	Inconsistent Mastery	729	820	0
NC	NC	Math	12	3	Mastery	821	933	0
NC	NC	Math	12	4	Superior	934	1400	0
NC	NC	Reading	1	1	Insufficient Mastery	0	104	0
NC	NC	Reading	1	2	Inconsistent Mastery	105	173	0
NC	NC	Reading	1	3	Mastery	174	281	0
NC	NC	Reading	1	4	Superior	282	1400	0
NC	NC	Reading	2	1	Insufficient Mastery	0	247	0
NC	NC	Reading	2	2	Inconsistent Mastery	248	318	0
NC	NC	Reading	2	3	Mastery	319	450	0
NC	NC	Reading	2	4	Superior	451	1400	0
NC	NC	Reading	3	1	Insufficient Mastery	0	333	1
NC	NC	Reading	3	2	Inconsistent Mastery	334	413	1
NC	NC	Reading	3	3	Mastery	414	559	1
NC	NC	Reading	3	4	Superior	560	1400	1
NC	NC	Reading	4	1	Insufficient Mastery	0	359	1
NC	NC	Reading	4	2	Inconsistent Mastery	360	475	1
NC	NC	Reading	4	3	Mastery	476	646	1
NC	NC	Reading	4	4	Superior	647	1400	1
NC	NC	Reading	5	1	Insufficient Mastery	0	425	1
NC	NC	Reading	5	2	Inconsistent Mastery	426	553	1
NC	NC	Reading	5	3	Mastery	554	882	1
NC	NC	Reading	5	4	Superior	883	1400	1
NC	NC	Reading	6	1	Insufficient Mastery	0	512	1
NC	NC	Reading	6	2	Inconsistent Mastery	513	616	1
NC	NC	Reading	6	3	Mastery	617	951	1
NC	NC	Reading	6	4	Superior	952	1400	1
NC	NC	Reading	7	1	Insufficient Mastery	0	524	1
NC	NC	Reading	7	2	Inconsistent Mastery	525	731	1
NC	NC	Reading	7	3	Mastery	732	1039	1
NC	NC	Reading	7	4	Superior	1040	1400	1
NC	NC	Reading	8	1	Insufficient Mastery	0	534	1
NC	NC	Reading	8	2	Inconsistent Mastery	535	794	1
NC	NC	Reading	8	3	Mastery	795	1270	1
NC	NC	Reading	8	4	Superior	1271	1400	1
NC	NC	Reading	9	1	Insufficient Mastery	0	620	0
NC	NC	Reading	9	2	Inconsistent Mastery	621	892	0
NC	NC	Reading	9	3	Mastery	893	1310	0
NC	NC	Reading	9	4	Superior	1311	1400	0
NC	NC	Reading	10	1	Insufficient Mastery	0	634	0
NC	NC	Reading	10	2	Inconsistent Mastery	635	909	0
NC	NC	Reading	10	3	Mastery	910	1321	0
NC	NC	Reading	10	4	Superior	1322	1400	0
NC	NC	Reading	11	1	Insufficient Mastery	0	667	0
NC	NC	Reading	11	2	Inconsistent Mastery	668	946	0
NC	NC	Reading	11	3	Mastery	947	1327	0
NC	NC	Reading	11	4	Superior	1328	1400	0
NC	NC	Reading	12	1	Insufficient Mastery	0	683	0
NC	NC	Reading	12	2	Inconsistent Mastery	684	980	0
NC	NC	Reading	12	3	Mastery	981	1338	0
NC	NC	Reading	12	4	Superior	1339	1400	0
ND	ND Fall	Reading	1	1	Novice	0	54	0
ND	ND Fall	Reading	1	2	Partially Proficient	55	70	0
ND	ND Fall	Reading	1	3	Proficient	71	185	0
ND	ND Fall	Reading	1	4	Advanced	186	1400	0
ND	ND Fall	Reading	2	1	Novice	0	72	0
ND	ND Fall	Reading	2	2	Partially Proficient	73	138	0
ND	ND Fall	Reading	2	3	Proficient	139	331	0
ND	ND Fall	Reading	2	4	Advanced	332	1400	0
ND	ND Fall	Reading	3	1	Novice	0	104	1
ND	ND Fall	Reading	3	2	Partially Proficient	105	263	1
ND	ND Fall	Reading	3	3	Proficient	264	486	1
ND	ND Fall	Reading	3	4	Advanced	487	1400	1
ND	ND Fall	Reading	4	1	Novice	0	261	1
ND	ND Fall	Reading	4	2	Partially Proficient	262	389	1
ND	ND Fall	Reading	4	3	Proficient	390	607	1
ND	ND Fall	Reading	4	4	Advanced	608	1400	1
ND	ND Fall	Reading	5	1	Novice	0	325	1
ND	ND Fall	Reading	5	2	Partially Proficient	326	488	1
ND	ND Fall	Reading	5	3	Proficient	489	831	1
ND	ND Fall	Reading	5	4	Advanced	832	1400	1
ND	ND Fall	Reading	6	1	Novice	0	375	1
ND	ND Fall	Reading	6	2	Partially Proficient	376	540	1
ND	ND Fall	Reading	6	3	Proficient	541	919	1
ND	ND Fall	Reading	6	4	Advanced	920	1400	1
ND	ND Fall	Reading	7	1	Novice	0	470	1
ND	ND Fall	Reading	7	2	Partially Proficient	471	607	1
ND	ND Fall	Reading	7	3	Proficient	608	1049	1
ND	ND Fall	Reading	7	4	Advanced	1050	1400	1
ND	ND Fall	Reading	8	1	Novice	0	529	1
ND	ND Fall	Reading	8	2	Partially Proficient	530	718	1
ND	ND Fall	Reading	8	3	Proficient	719	1200	1
ND	ND Fall	Reading	8	4	Advanced	1201	1400	1
ND	ND Fall	Reading	9	1	Novice	0	601	0
ND	ND Fall	Reading	9	2	Partially Proficient	602	837	0
ND	ND Fall	Reading	9	3	Proficient	838	1290	0
ND	ND Fall	Reading	9	4	Advanced	1291	1400	0
ND	ND Fall	Reading	10	1	Novice	0	663	0
ND	ND Fall	Reading	10	2	Partially Proficient	664	902	0
ND	ND Fall	Reading	10	3	Proficient	903	1314	0
ND	ND Fall	Reading	10	4	Advanced	1315	1400	0
ND	ND Fall	Reading	11	1	Novice	0	684	0
ND	ND Fall	Reading	11	2	Partially Proficient	685	923	0
ND	ND Fall	Reading	11	3	Proficient	924	1323	0
ND	ND Fall	Reading	11	4	Advanced	1324	1400	0
ND	ND Fall	Reading	12	1	Novice	0	720	0
ND	ND Fall	Reading	12	2	Partially Proficient	721	965	0
ND	ND Fall	Reading	12	3	Proficient	966	1330	0
ND	ND Fall	Reading	12	4	Advanced	1331	1400	0
ND	ND Spring	Reading	1	1	Novice	0	70	0
ND	ND Spring	Reading	1	2	Partially Proficient	71	105	0
ND	ND Spring	Reading	1	3	Proficient	106	278	0
ND	ND Spring	Reading	1	4	Advanced	279	1400	0
ND	ND Spring	Reading	2	1	Novice	0	103	1
ND	ND Spring	Reading	2	2	Partially Proficient	104	256	1
ND	ND Spring	Reading	2	3	Proficient	257	451	1
ND	ND Spring	Reading	2	4	Advanced	452	1400	1
ND	ND Spring	Reading	3	1	Novice	0	227	1
ND	ND Spring	Reading	3	2	Partially Proficient	228	376	1
ND	ND Spring	Reading	3	3	Proficient	377	550	1
ND	ND Spring	Reading	3	4	Advanced	551	1400	1
ND	ND Spring	Reading	4	1	Novice	0	297	1
ND	ND Spring	Reading	4	2	Partially Proficient	298	481	1
ND	ND Spring	Reading	4	3	Proficient	482	758	1
ND	ND Spring	Reading	4	4	Advanced	759	1400	1
ND	ND Spring	Reading	5	1	Novice	0	343	1
ND	ND Spring	Reading	5	2	Partially Proficient	344	523	1
ND	ND Spring	Reading	5	3	Proficient	524	837	1
ND	ND Spring	Reading	5	4	Advanced	838	1400	1
ND	ND Spring	Reading	6	1	Novice	0	469	1
ND	ND Spring	Reading	6	2	Partially Proficient	470	599	1
ND	ND Spring	Reading	6	3	Proficient	600	981	1
ND	ND Spring	Reading	6	4	Advanced	982	1400	1
ND	ND Spring	Reading	7	1	Novice	0	527	1
ND	ND Spring	Reading	7	2	Partially Proficient	528	704	1
ND	ND Spring	Reading	7	3	Proficient	705	1108	1
ND	ND Spring	Reading	7	4	Advanced	1109	1400	1
ND	ND Spring	Reading	8	1	Novice	0	595	0
ND	ND Spring	Reading	8	2	Partially Proficient	596	825	0
ND	ND Spring	Reading	8	3	Proficient	826	1250	0
ND	ND Spring	Reading	8	4	Advanced	1251	1400	0
ND	ND Spring	Reading	9	1	Novice	0	682	0
ND	ND Spring	Reading	9	2	Partially Proficient	683	907	0
ND	ND Spring	Reading	9	3	Proficient	908	1297	0
ND	ND Spring	Reading	9	4	Advanced	1298	1400	0
ND	ND Spring	Reading	10	1	Novice	0	700	0
ND	ND Spring	Reading	10	2	Partially Proficient	701	931	0
ND	ND Spring	Reading	10	3	Proficient	932	1315	0
ND	ND Spring	Reading	10	4	Advanced	1316	1400	0
ND	ND Spring	Reading	11	1	Novice	0	746	0
ND	ND Spring	Reading	11	2	Partially Proficient	747	969	0
ND	ND Spring	Reading	11	3	Proficient	970	1323	0
ND	ND Spring	Reading	11	4	Advanced	1324	1400	0
ND	ND Spring	Reading	12	1	Novice	0	783	0
ND	ND Spring	Reading	12	2	Partially Proficient	784	1035	0
ND	ND Spring	Reading	12	3	Proficient	1036	1334	0
ND	ND Spring	Reading	12	4	Advanced	1335	1400	0
NE	NE	Reading	1	1	Below Standards	0	130	0
NE	NE	Reading	1	2	Meets Standards	131	253	0
NE	NE	Reading	1	3	Exceeds Standards	254	1400	0
NE	NE	Reading	2	1	Below Standards	0	286	0
NE	NE	Reading	2	2	Meets Standards	287	420	0
NE	NE	Reading	2	3	Exceeds Standards	421	1400	0
NE	NE	Reading	3	1	Below Standards	0	388	1
NE	NE	Reading	3	2	Meets Standards	389	539	1
NE	NE	Reading	3	3	Exceeds Standards	540	1400	1
NE	NE	Reading	4	1	Below Standards	0	469	1
NE	NE	Reading	4	2	Meets Standards	470	649	1
NE	NE	Reading	4	3	Exceeds Standards	650	1400	1
NE	NE	Reading	5	1	Below Standards	0	550	1
NE	NE	Reading	5	2	Meets Standards	551	829	1
NE	NE	Reading	5	3	Exceeds Standards	830	1400	1
NE	NE	Reading	6	1	Below Standards	0	618	1
NE	NE	Reading	6	2	Meets Standards	619	932	1
NE	NE	Reading	6	3	Exceeds Standards	933	1400	1
NE	NE	Reading	7	1	Below Standards	0	702	1
NE	NE	Reading	7	2	Meets Standards	703	1052	1
NE	NE	Reading	7	3	Exceeds Standards	1053	1400	1
NE	NE	Reading	8	1	Below Standards	0	779	1
NE	NE	Reading	8	2	Meets Standards	780	1166	1
NE	NE	Reading	8	3	Exceeds Standards	1167	1400	1
NE	NE	Reading	9	1	Below Standards	0	889	0
NE	NE	Reading	9	2	Meets Standards	890	1228	0
NE	NE	Reading	9	3	Exceeds Standards	1229	1400	0
NE	NE	Reading	10	1	Below Standards	0	911	0
NE	NE	Reading	10	2	Meets Standards	912	1270	0
NE	NE	Reading	10	3	Exceeds Standards	1271	1400	0
NE	NE	Reading	11	1	Below Standards	0	947	0
NE	NE	Reading	11	2	Meets Standards	948	1298	0
NE	NE	Reading	11	3	Exceeds Standards	1299	1400	0
NE	NE	Reading	12	1	Below Standards	0	987	0
NE	NE	Reading	12	2	Meets Standards	988	1319	0
NE	NE	Reading	12	3	Exceeds Standards	1320	1400	0
NJ	NJ	Math	1	1	Partially Proficient	0	366	0
NJ	NJ	Math	1	2	Proficient	367	457	0
NJ	NJ	Math	1	3	Advanced Proficient	458	1400	0
NJ	NJ	Math	2	1	Partially Proficient	0	480	0
NJ	NJ	Math	2	2	Proficient	481	560	0
NJ	NJ	Math	2	3	Advanced Proficient	561	1400	0
NJ	NJ	Math	3	1	Partially Proficient	0	568	1
NJ	NJ	Math	3	2	Proficient	569	652	1
NJ	NJ	Math	3	3	Advanced Proficient	653	1400	1
NJ	NJ	Math	4	1	Partially Proficient	0	641	1
NJ	NJ	Math	4	2	Proficient	642	736	1
NJ	NJ	Math	4	3	Advanced Proficient	737	1400	1
NJ	NJ	Math	5	1	Partially Proficient	0	682	1
NJ	NJ	Math	5	2	Proficient	683	778	1
NJ	NJ	Math	5	3	Advanced Proficient	779	1400	1
NJ	NJ	Math	6	1	Partially Proficient	0	717	1
NJ	NJ	Math	6	2	Proficient	718	837	1
NJ	NJ	Math	6	3	Advanced Proficient	838	1400	1
NJ	NJ	Math	7	1	Partially Proficient	0	783	1
NJ	NJ	Math	7	2	Proficient	784	870	1
NJ	NJ	Math	7	3	Advanced Proficient	871	1400	1
NJ	NJ	Math	8	1	Partially Proficient	0	788	1
NJ	NJ	Math	8	2	Proficient	789	874	1
NJ	NJ	Math	8	3	Advanced Proficient	875	1400	1
NJ	NJ	Math	9	1	Partially Proficient	0	797	0
NJ	NJ	Math	9	2	Proficient	798	876	0
NJ	NJ	Math	9	3	Advanced Proficient	877	1400	0
NJ	NJ	Math	10	1	Partially Proficient	0	803	0
NJ	NJ	Math	10	2	Proficient	804	880	0
NJ	NJ	Math	10	3	Advanced Proficient	881	1400	0
NJ	NJ	Math	11	1	Partially Proficient	0	818	0
NJ	NJ	Math	11	2	Proficient	819	896	0
NJ	NJ	Math	11	3	Advanced Proficient	897	1400	0
NJ	NJ	Math	12	1	Partially Proficient	0	835	0
NJ	NJ	Math	12	2	Proficient	836	906	0
NJ	NJ	Math	12	3	Advanced Proficient	907	1400	0
NJ	NJ	Reading	1	1	Partially Proficient	0	148	0
NJ	NJ	Reading	1	2	Proficient	149	378	0
NJ	NJ	Reading	1	3	Advanced Proficient	379	1400	0
NJ	NJ	Reading	2	1	Partially Proficient	0	297	0
NJ	NJ	Reading	2	2	Proficient	298	583	0
NJ	NJ	Reading	2	3	Advanced Proficient	584	1400	0
NJ	NJ	Reading	3	1	Partially Proficient	0	390	1
NJ	NJ	Reading	3	2	Proficient	391	736	1
NJ	NJ	Reading	3	3	Advanced Proficient	737	1400	1
NJ	NJ	Reading	4	1	Partially Proficient	0	508	1
NJ	NJ	Reading	4	2	Proficient	509	832	1
NJ	NJ	Reading	4	3	Advanced Proficient	833	1400	1
NJ	NJ	Reading	5	1	Partially Proficient	0	579	1
NJ	NJ	Reading	5	2	Proficient	580	952	1
NJ	NJ	Reading	5	3	Advanced Proficient	953	1400	1
NJ	NJ	Reading	6	1	Partially Proficient	0	632	1
NJ	NJ	Reading	6	2	Proficient	633	1260	1
NJ	NJ	Reading	6	3	Advanced Proficient	1261	1400	1
NJ	NJ	Reading	7	1	Partially Proficient	0	672	1
NJ	NJ	Reading	7	2	Proficient	673	1261	1
NJ	NJ	Reading	7	3	Advanced Proficient	1262	1400	1
NJ	NJ	Reading	8	1	Partially Proficient	0	673	1
NJ	NJ	Reading	8	2	Proficient	674	1273	1
NJ	NJ	Reading	8	3	Advanced Proficient	1274	1400	1
NJ	NJ	Reading	9	1	Partially Proficient	0	792	0
NJ	NJ	Reading	9	2	Proficient	793	1313	0
NJ	NJ	Reading	9	3	Advanced Proficient	1314	1400	0
NJ	NJ	Reading	10	1	Partially Proficient	0	819	0
NJ	NJ	Reading	10	2	Proficient	820	1323	0
NJ	NJ	Reading	10	3	Advanced Proficient	1324	1400	0
NJ	NJ	Reading	11	1	Partially Proficient	0	862	0
NJ	NJ	Reading	11	2	Proficient	863	1328	0
NJ	NJ	Reading	11	3	Advanced Proficient	1329	1400	0
NJ	NJ	Reading	12	1	Partially Proficient	0	896	0
NJ	NJ	Reading	12	2	Proficient	897	1340	0
NJ	NJ	Reading	12	3	Advanced Proficient	1341	1400	0
NM	NM	Math	1	1	Beginning Step	0	293	0
NM	NM	Math	1	2	Nearing Proficiency	294	366	0
NM	NM	Math	1	3	Proficient	367	565	0
NM	NM	Math	1	4	Advanced	566	1400	0
NM	NM	Math	2	1	Beginning Step	0	421	0
NM	NM	Math	2	2	Nearing Proficiency	422	486	0
NM	NM	Math	2	3	Proficient	487	678	0
NM	NM	Math	2	4	Advanced	679	1400	0
NM	NM	Math	3	1	Beginning Step	0	491	1
NM	NM	Math	3	2	Nearing Proficiency	492	578	1
NM	NM	Math	3	3	Proficient	579	741	1
NM	NM	Math	3	4	Advanced	742	1400	1
NM	NM	Math	4	1	Beginning Step	0	595	1
NM	NM	Math	4	2	Nearing Proficiency	596	680	1
NM	NM	Math	4	3	Proficient	681	763	1
NM	NM	Math	4	4	Advanced	764	1400	1
NM	NM	Math	5	1	Beginning Step	0	646	0
NM	NM	Math	5	2	Nearing Proficiency	647	735	0
NM	NM	Math	5	3	Proficient	736	824	0
NM	NM	Math	5	4	Advanced	825	1400	0
NM	NM	Math	6	1	Beginning Step	0	702	0
NM	NM	Math	6	2	Nearing Proficiency	703	792	0
NM	NM	Math	6	3	Proficient	793	888	0
NM	NM	Math	6	4	Advanced	889	1400	0
NM	NM	Math	7	1	Beginning Step	0	719	0
NM	NM	Math	7	2	Nearing Proficiency	720	824	0
