vchRegionCode,StateTest,Subject,Grade,iProficiencyLevel,vchProficiency,iMinSS,iMaxSS,MinRasch,MaxRasch,linked,ProfFlag
ID,ID,Math,8,1,Level 1,0,783,-999.999,1.596,1,0
ID,ID,Math,9,1,Level 1,0,790,-999.999,1.684,0,0
ID,ID,Math,10,1,Level 1,0,796,-999.999,1.761,0,0
ID,ID,Math,11,1,Level 1,0,813,-999.999,1.977,0,0
ID,ID,Math,12,1,Level 1,0,826,-999.999,2.142,0,0
ID,ID,Math,1,1,Level 1,0,336,-999.999,-4.08,0,0
ID,ID,Math,2,1,Level 1,0,457,-999.999,-2.544,0,0
ID,ID,Math,3,1,Level 1,0,546,-999.999,-1.414,1,0
ID,ID,Math,4,1,Level 1,0,602,-999.999,-0.703,1,0
ID,ID,Math,5,1,Level 1,0,692,-999.999,0.44,1,0
ID,ID,Math,6,1,Level 1,0,716,-999.999,0.745,1,0
ID,ID,Math,1,2,Level 2,337,417,-4.08,-3.051,0,0
ID,ID,Math,2,2,Level 2,458,528,-2.544,-1.642,0,0
ID,ID,Math,3,2,Level 2,547,620,-1.414,-0.474,1,0
ID,ID,Math,4,2,Level 2,603,695,-0.703,0.478,1,0
ID,ID,Math,5,2,Level 2,693,781,0.44,1.57,1,0
ID,ID,Math,6,2,Level 2,717,807,0.745,1.9,1,0
ID,ID,Math,7,2,Level 2,746,830,1.113,2.192,1,0
ID,ID,Math,8,2,Level 2,784,851,1.596,2.459,1,0
ID,ID,Math,9,2,Level 2,791,852,1.684,2.472,0,0
ID,ID,Math,10,2,Level 2,797,858,1.761,2.548,0,0
ID,ID,Math,11,2,Level 2,814,873,1.977,2.738,0,0
ID,ID,Math,12,2,Level 2,827,890,2.142,2.954,0,0
ID,ID,Math,7,3,Level 3,831,885,2.192,2.891,1,1
ID,ID,Math,8,3,Level 3,852,891,2.459,2.967,1,1
ID,ID,Math,9,3,Level 3,853,895,2.472,3.018,0,1
ID,ID,Math,10,3,Level 3,859,900,2.548,3.081,0,1
ID,ID,Math,11,3,Level 3,874,918,2.738,3.31,0,1
ID,ID,Math,12,3,Level 3,891,925,2.954,3.399,0,1
ID,ID,Math,1,3,Level 3,418,498,-3.051,-2.023,0,1
ID,ID,Math,2,3,Level 3,529,601,-1.642,-0.715,0,1
ID,ID,Math,3,3,Level 3,621,686,-0.474,0.364,1,1
ID,ID,Math,4,3,Level 3,696,771,0.478,1.443,1,1
ID,ID,Math,5,3,Level 3,782,826,1.57,2.142,1,1
ID,ID,Math,6,3,Level 3,808,859,1.9,2.561,1,1
ID,ID,Math,1,4,Level 4,499,1400,-2.023,999.999,0,1
ID,ID,Math,2,4,Level 4,602,1400,-0.715,999.999,0,1
ID,ID,Math,3,4,Level 4,687,1400,0.364,999.999,1,1
ID,ID,Math,4,4,Level 4,772,1400,1.443,999.999,1,1
ID,ID,Math,5,4,Level 4,827,1400,2.142,999.999,1,1
ID,ID,Math,6,4,Level 4,860,1400,2.561,999.999,1,1
ID,ID,Math,7,4,Level 4,886,1400,2.891,999.999,1,1
ID,ID,Math,8,4,Level 4,892,1400,2.967,999.999,1,1
ID,ID,Math,9,4,Level 4,896,1400,3.018,999.999,0,1
ID,ID,Math,10,4,Level 4,901,1400,3.081,999.999,0,1
ID,ID,Math,11,4,Level 4,919,1400,3.31,999.999,0,1
ID,ID,Math,12,4,Level 4,926,1400,3.399,999.999,0,1
IL,IL,Reading,1,1,Level 1,0,85,-999.999,-3.741,0,0
IL,IL,Reading,2,1,Level 1,0,203,-999.999,-1.855,0,0
IL,IL,Reading,3,1,Level 1,0,303,-999.999,-0.669,1,0
IL,IL,Reading,4,1,Level 1,0,334,-999.999,-0.342,1,0
IL,IL,Reading,5,1,Level 1,0,371,-999.999,0.0635,1,0
IL,IL,Reading,6,1,Level 1,0,416,-999.999,0.4795,1,0
IL,IL,Reading,7,1,Level 1,0,466,-999.999,0.9545,1,0
IL,IL,Reading,8,1,Level 1,0,526,-999.999,1.465,1,0
IL,IL,Reading,9,1,Level 1,0,596,-999.999,1.9835,1,0
IL,IL,Reading,10,1,Level 1,0,684,-999.999,2.5255,1,0
IL,IL,Reading,11,1,Level 1,0,715,-999.999,2.6765,0,0
IL,IL,Reading,12,1,Level 1,0,761,-999.999,2.8465,0,0
IL,IL,Reading,1,2,Level 2,86,134,-3.741,-2.681,0,0
IL,IL,Reading,2,2,Level 2,204,301,-1.855,-0.688,0,0
IL,IL,Reading,3,2,Level 2,304,412,-0.669,0.449,1,0
IL,IL,Reading,4,2,Level 2,335,441,-0.342,0.683,1,0
IL,IL,Reading,5,2,Level 2,372,507,0.0635,1.3065,1,0
IL,IL,Reading,6,2,Level 2,417,560,0.4795,1.7215,1,0
IL,IL,Reading,7,2,Level 2,467,614,0.9545,2.0955,1,0
IL,IL,Reading,8,2,Level 2,527,678,1.465,2.488,1,0
IL,IL,Reading,9,2,Level 2,597,825,1.9835,3.1095,1,0
IL,IL,Reading,10,2,Level 2,685,900,2.5255,3.4635,1,0
IL,IL,Reading,11,2,Level 2,716,921,2.6765,3.621,0,0
IL,IL,Reading,12,2,Level 2,762,968,2.8465,3.83,0,0
IL,IL,Reading,1,3,Level 3,135,214,-2.681,-1.721,0,0
IL,IL,Reading,2,3,Level 3,302,391,-0.688,0.2575,0,0
IL,IL,Reading,3,3,Level 3,413,513,0.449,1.351,1,0
IL,IL,Reading,4,3,Level 3,442,570,0.683,1.801,1,0
IL,IL,Reading,5,3,Level 3,508,662,1.3065,2.3975,1,0
IL,IL,Reading,6,3,Level 3,561,776,1.7215,2.903,1,0
IL,IL,Reading,7,3,Level 3,615,829,2.0955,3.124,1,0
IL,IL,Reading,8,3,Level 3,679,908,2.488,3.5315,1,0
IL,IL,Reading,9,3,Level 3,826,1035,3.1095,4.0355,1,0
IL,IL,Reading,10,3,Level 3,901,1075,3.4635,4.156,1,0
IL,IL,Reading,11,3,Level 3,922,1130,3.621,4.3085,0,0
IL,IL,Reading,12,3,Level 3,969,1190,3.83,4.546,0,0
IL,IL,Reading,1,4,Level 4,215,460,-1.721,0.8865,0,1
IL,IL,Reading,2,4,Level 4,392,658,0.2575,2.376,0,1
IL,IL,Reading,3,4,Level 4,514,923,1.351,3.634,1,1
IL,IL,Reading,4,4,Level 4,571,1019,1.801,3.999,1,1
IL,IL,Reading,5,4,Level 4,663,1178,2.3975,4.4885,1,1
IL,IL,Reading,6,4,Level 4,777,1251,2.903,4.8415,1,1
IL,IL,Reading,7,4,Level 4,830,1292,3.124,5.034,1,1
IL,IL,Reading,8,4,Level 4,909,1320,3.5315,5.3505,1,1
IL,IL,Reading,9,4,Level 4,1036,1324,4.0355,5.4365,1,1
IL,IL,Reading,10,4,Level 4,1076,1325,4.156,5.458,1,1
IL,IL,Reading,11,4,Level 4,1131,1328,4.3085,5.539,0,1
IL,IL,Reading,12,4,Level 4,1191,1340,4.546,5.845,0,1
IL,IL,Reading,1,5,Level 5,461,1400,0.8865,999.999,0,1
IL,IL,Reading,2,5,Level 5,659,1400,2.376,999.999,0,1
IL,IL,Reading,3,5,Level 5,924,1400,3.634,999.999,1,1
IL,IL,Reading,4,5,Level 5,1020,1400,3.999,999.999,1,1
IL,IL,Reading,5,5,Level 5,1179,1400,4.4885,999.999,1,1
IL,IL,Reading,6,5,Level 5,1252,1400,4.8415,999.999,1,1
IL,IL,Reading,7,5,Level 5,1293,1400,5.034,999.999,1,1
IL,IL,Reading,8,5,Level 5,1321,1400,5.3505,999.999,1,1
IL,IL,Reading,9,5,Level 5,1325,1400,5.4365,999.999,1,1
IL,IL,Reading,10,5,Level 5,1326,1400,5.458,999.999,1,1
IL,IL,Reading,11,5,Level 5,1329,1400,5.539,999.999,0,1
IL,IL,Reading,12,5,Level 5,1341,1400,5.845,999.999,0,1
IL,IL,Math,1,1,Level 1,0,297,-999.999,-4.575,0,0
IL,IL,Math,2,1,Level 1,0,422,-999.999,-2.988,0,0
IL,IL,Math,3,1,Level 1,0,503,-999.999,-1.96,1,0
IL,IL,Math,4,1,Level 1,0,561,-999.999,-1.223,1,0
IL,IL,Math,5,1,Level 1,0,613,-999.999,-0.563,1,0
IL,IL,Math,6,1,Level 1,0,649,-999.999,-0.106,1,0
IL,IL,Math,7,1,Level 1,0,686,-999.999,0.364,1,0
IL,IL,Math,8,1,Level 1,0,738,-999.999,1.024,1,0
IL,IL,Math,9,1,Level 1,0,747,-999.999,1.139,0,0
IL,IL,Math,10,1,Level 1,0,748,-999.999,1.151,0,0
IL,IL,Math,11,1,Level 1,0,769,-999.999,1.418,0,0
IL,IL,Math,12,1,Level 1,0,783,-999.999,1.596,0,0
IL,IL,Math,1,2,Level 2,298,381,-4.575,-3.509,0,0
IL,IL,Math,2,2,Level 2,423,497,-2.988,-2.036,0,0
IL,IL,Math,3,2,Level 2,504,588,-1.96,-0.88,1,0
IL,IL,Math,4,2,Level 2,562,661,-1.223,0.047,1,0
IL,IL,Math,5,2,Level 2,614,720,-0.563,0.796,1,0
IL,IL,Math,6,2,Level 2,650,756,-0.106,1.253,1,0
IL,IL,Math,7,2,Level 2,687,777,0.364,1.519,1,0
IL,IL,Math,8,2,Level 2,739,815,1.024,2.002,1,0
IL,IL,Math,9,2,Level 2,748,819,1.139,2.053,0,0
IL,IL,Math,10,2,Level 2,749,825,1.151,2.129,0,0
IL,IL,Math,11,2,Level 2,770,839,1.418,2.307,0,0
IL,IL,Math,12,2,Level 2,784,855,1.596,2.51,0,0
IL,IL,Math,1,3,Level 3,382,448,-3.509,-2.658,0,0
IL,IL,Math,2,3,Level 3,498,557,-2.036,-1.274,0,0
IL,IL,Math,3,3,Level 3,589,648,-0.88,-0.118,1,0
IL,IL,Math,4,3,Level 3,662,735,0.047,0.986,1,0
IL,IL,Math,5,3,Level 3,721,804,0.796,1.862,1,0
IL,IL,Math,6,3,Level 3,757,826,1.253,2.142,1,0
IL,IL,Math,7,3,Level 3,778,860,1.519,2.573,1,0
IL,IL,Math,8,3,Level 3,816,875,2.002,2.764,1,0
IL,IL,Math,9,3,Level 3,820,877,2.053,2.789,0,0
IL,IL,Math,10,3,Level 3,826,883,2.129,2.865,0,0
IL,IL,Math,11,3,Level 3,840,900,2.307,3.081,0,0
IL,IL,Math,12,3,Level 3,856,910,2.51,3.208,0,0
IL,IL,Math,1,4,Level 4,449,569,-2.658,-1.122,0,1
IL,IL,Math,2,4,Level 4,558,659,-1.274,0.021,0,1
IL,IL,Math,3,4,Level 4,649,742,-0.118,1.075,1,1
IL,IL,Math,4,4,Level 4,736,850,0.986,2.446,1,1
IL,IL,Math,5,4,Level 4,805,901,1.862,3.094,1,1
IL,IL,Math,6,4,Level 4,827,925,2.142,3.399,1,1
IL,IL,Math,7,4,Level 4,861,960,2.573,3.843,1,1
IL,IL,Math,8,4,Level 4,876,1007,2.764,4.44,1,1
IL,IL,Math,9,4,Level 4,878,1008,2.789,4.452,0,1
IL,IL,Math,10,4,Level 4,884,1024,2.865,4.656,0,1
IL,IL,Math,11,4,Level 4,901,1036,3.081,4.808,0,1
IL,IL,Math,12,4,Level 4,911,1076,3.208,5.316,0,1
IL,IL,Math,1,5,Level 5,570,1400,-1.122,999.999,0,1
IL,IL,Math,2,5,Level 5,660,1400,0.021,999.999,0,1
IL,IL,Math,3,5,Level 5,743,1400,1.075,999.999,1,1
IL,IL,Math,4,5,Level 5,851,1400,2.446,999.999,1,1
IL,IL,Math,5,5,Level 5,902,1400,3.094,999.999,1,1
IL,IL,Math,6,5,Level 5,926,1400,3.399,999.999,1,1
IL,IL,Math,7,5,Level 5,961,1400,3.843,999.999,1,1
IL,IL,Math,8,5,Level 5,1008,1400,4.44,999.999,1,1
IL,IL,Math,9,5,Level 5,1009,1400,4.452,999.999,0,1
IL,IL,Math,10,5,Level 5,1025,1400,4.656,999.999,0,1
IL,IL,Math,11,5,Level 5,1037,1400,4.808,999.999,0,1
IL,IL,Math,12,5,Level 5,1077,1400,5.316,999.999,0,1
IN,IN,Reading,1,1,Did not Pass,0,103,-999.999,-3.074,0,0
IN,IN,Reading,2,1,Did not Pass,0,264,-999.999,-1.12,0,0
IN,IN,Reading,3,1,Did not Pass,0,369,-999.999,0.0375,1,0
IN,IN,Reading,4,1,Did not Pass,0,478,-999.999,1.0705,1,0
IN,IN,Reading,5,1,Did not Pass,0,569,-999.999,1.793,1,0
IN,IN,Reading,6,1,Did not Pass,0,634,-999.999,2.2285,1,0
IN,IN,Reading,7,1,Did not Pass,0,698,-999.999,2.5935,1,0
IN,IN,Reading,8,1,Did not Pass,0,790,-999.999,2.9675,1,0
IN,IN,Reading,9,1,Did not Pass,0,880,-999.999,3.3515,0,0
IN,IN,Reading,10,1,Did not Pass,0,905,-999.999,3.5045,0,0
IN,IN,Reading,11,1,Did not Pass,0,931,-999.999,3.666,0,0
IN,IN,Reading,12,1,Did not Pass,0,975,-999.999,3.875,0,0
IN,IN,Reading,1,2,Pass and Pass+,104,1400,-3.074,999.999,0,1
IN,IN,Reading,2,2,Pass and Pass+,265,1400,-1.12,999.999,0,1
IN,IN,Reading,3,2,Pass and Pass+,370,1400,0.0375,999.999,1,1
IN,IN,Reading,4,2,Pass and Pass+,479,1400,1.0705,999.999,1,1
IN,IN,Reading,5,2,Pass and Pass+,570,1400,1.793,999.999,1,1
IN,IN,Reading,6,2,Pass and Pass+,635,1400,2.2285,999.999,1,1
IN,IN,Reading,7,2,Pass and Pass+,699,1400,2.5935,999.999,1,1
IN,IN,Reading,8,2,Pass and Pass+,791,1400,2.9675,999.999,1,1
IN,IN,Reading,9,2,Pass and Pass+,881,1400,3.3515,999.999,0,1
IN,IN,Reading,10,2,Pass and Pass+,906,1400,3.5045,999.999,0,1
IN,IN,Reading,11,2,Pass and Pass+,932,1400,3.666,999.999,0,1
IN,IN,Reading,12,2,Pass and Pass+,976,1400,3.875,999.999,0,1
IN,IN,Math,1,1,Did not Pass,0,405,-999.999,-3.204,0,0
IN,IN,Math,2,1,Did not Pass,0,517,-999.999,-1.782,0,0
IN,IN,Math,3,1,Did not Pass,0,607,-999.999,-0.639,1,0
IN,IN,Math,4,1,Did not Pass,0,673,-999.999,0.199,1,0
IN,IN,Math,5,1,Did not Pass,0,723,-999.999,0.834,1,0
IN,IN,Math,6,1,Did not Pass,0,776,-999.999,1.507,1,0
IN,IN,Math,7,1,Did not Pass,0,810,-999.999,1.938,1,0
IN,IN,Math,8,1,Did not Pass,0,829,-999.999,2.18,1,0
IN,IN,Math,9,1,Did not Pass,0,831,-999.999,2.205,0,0
IN,IN,Math,10,1,Did not Pass,0,839,-999.999,2.307,0,0
IN,IN,Math,11,1,Did not Pass,0,853,-999.999,2.484,0,0
IN,IN,Math,12,1,Did not Pass,0,870,-999.999,2.7,0,0
IN,IN,Math,1,2,Pass and Pass+,406,1400,-3.204,999.999,0,1
IN,IN,Math,2,2,Pass and Pass+,518,1400,-1.782,999.999,0,1
IN,IN,Math,3,2,Pass and Pass+,608,1400,-0.639,999.999,1,1
IN,IN,Math,4,2,Pass and Pass+,674,1400,0.199,999.999,1,1
IN,IN,Math,5,2,Pass and Pass+,724,1400,0.834,999.999,1,1
IN,IN,Math,6,2,Pass and Pass+,777,1400,1.507,999.999,1,1
IN,IN,Math,7,2,Pass and Pass+,811,1400,1.938,999.999,1,1
IN,IN,Math,8,2,Pass and Pass+,830,1400,2.18,999.999,1,1
IN,IN,Math,9,2,Pass and Pass+,832,1400,2.205,999.999,0,1
IN,IN,Math,10,2,Pass and Pass+,840,1400,2.307,999.999,0,1
IN,IN,Math,11,2,Pass and Pass+,854,1400,2.484,999.999,0,1
IN,IN,Math,12,2,Pass and Pass+,871,1400,2.7,999.999,0,1
KS,KS,Reading,1,1,Level 1,0,87,-999.999,-3.6175,0,0
KS,KS,Reading,2,1,Level 1,0,220,-999.999,-1.647,0,0
KS,KS,Reading,3,1,Level 1,0,318,-999.999,-0.508,1,0
KS,KS,Reading,4,1,Level 1,0,326,-999.999,-0.421,1,0
KS,KS,Reading,5,1,Level 1,0,469,-999.999,0.9875,1,0
KS,KS,Reading,6,1,Level 1,0,577,-999.999,1.8475,1,0
KS,KS,Reading,7,1,Level 1,0,614,-999.999,2.0955,1,0
KS,KS,Reading,8,1,Level 1,0,652,-999.999,2.3415,1,0
KS,KS,Reading,9,1,Level 1,0,725,-999.999,2.7285,0,0
KS,KS,Reading,10,1,Level 1,0,793,-999.999,2.9815,0,0
KS,KS,Reading,11,1,Level 1,0,841,-999.999,3.174,0,0
KS,KS,Reading,12,1,Level 1,0,878,-999.999,3.3415,0,0
KS,KS,Reading,7,2,Level 2,615,872,2.0955,3.3185,1,0
KS,KS,Reading,8,2,Level 2,653,1050,2.3415,4.081,1,0
KS,KS,Reading,9,2,Level 2,726,1146,2.7285,4.3545,0,0
KS,KS,Reading,10,2,Level 2,794,1187,2.9815,4.5345,0,0
KS,KS,Reading,11,2,Level 2,842,1216,3.174,4.66,0,0
KS,KS,Reading,12,2,Level 2,879,1263,3.3415,4.9095,0,0
KS,KS,Reading,1,2,Level 2,88,165,-3.6175,-2.3095,0,0
KS,KS,Reading,2,2,Level 2,221,337,-1.647,-0.3105,0,0
KS,KS,Reading,3,2,Level 2,319,452,-0.508,0.792,1,0
KS,KS,Reading,4,2,Level 2,327,508,-0.421,1.3135,1,0
KS,KS,Reading,5,2,Level 2,470,630,0.9875,2.2025,1,0
KS,KS,Reading,6,2,Level 2,578,784,1.8475,2.939,1,0
KS,KS,Reading,1,3,Level 3,166,281,-2.3095,-0.9135,0,1
KS,KS,Reading,2,3,Level 3,338,467,-0.3105,0.9655,0,1
KS,KS,Reading,3,3,Level 3,453,606,0.792,2.0385,1,1
KS,KS,Reading,4,3,Level 3,509,768,1.3135,2.867,1,1
KS,KS,Reading,5,3,Level 3,631,869,2.2025,3.307,1,1
KS,KS,Reading,6,3,Level 3,785,1199,2.939,4.5785,1,1
KS,KS,Reading,7,3,Level 3,873,1290,3.3185,5.017,1,1
KS,KS,Reading,8,3,Level 3,1051,1335,4.081,5.7215,1,1
KS,KS,Reading,9,3,Level 3,1147,1340,4.3545,5.845,0,1
KS,KS,Reading,10,3,Level 3,1188,1344,4.5345,6.0675,0,1
KS,KS,Reading,11,3,Level 3,1217,1345,4.66,6.245,0,1
KS,KS,Reading,12,3,Level 3,1264,1346,4.9095,6.527,0,1
KS,KS,Reading,1,4,Level 4,282,1400,-0.9135,999.999,0,1
KS,KS,Reading,2,4,Level 4,468,1400,0.9655,999.999,0,1
KS,KS,Reading,3,4,Level 4,607,1400,2.0385,999.999,1,1
KS,KS,Reading,4,4,Level 4,769,1400,2.867,999.999,1,1
KS,KS,Reading,5,4,Level 4,870,1400,3.307,999.999,1,1
KS,KS,Reading,6,4,Level 4,1200,1400,4.5785,999.999,1,1
KS,KS,Reading,7,4,Level 4,1291,1400,5.017,999.999,1,1
KS,KS,Reading,8,4,Level 4,1336,1400,5.7215,999.999,1,1
KS,KS,Reading,9,4,Level 4,1341,1400,5.845,999.999,0,1
KS,KS,Reading,10,4,Level 4,1345,1400,6.0675,999.999,0,1
KS,KS,Reading,11,4,Level 4,1346,1400,6.245,999.999,0,1
KS,KS,Reading,12,4,Level 4,1347,1400,6.527,999.999,0,1
KS,KS,Math,1,1,Level 1,0,327,-999.999,-4.194,0,0
KS,KS,Math,2,1,Level 1,0,449,-999.999,-2.645,0,0
KS,KS,Math,3,1,Level 1,0,535,-999.999,-1.553,1,0
KS,KS,Math,4,1,Level 1,0,593,-999.999,-0.817,1,0
KS,KS,Math,5,1,Level 1,0,683,-999.999,0.326,1,0
KS,KS,Math,6,1,Level 1,0,706,-999.999,0.618,1,0
KS,KS,Math,7,1,Level 1,0,707,-999.999,0.631,1,0
KS,KS,Math,8,1,Level 1,0,808,-999.999,1.913,1,0
KS,KS,Math,9,1,Level 1,0,815,-999.999,2.002,0,0
KS,KS,Math,10,1,Level 1,0,853,-999.999,2.484,0,0
KS,KS,Math,11,1,Level 1,0,868,-999.999,2.675,0,0
KS,KS,Math,12,1,Level 1,0,884,-999.999,2.878,0,0
KS,KS,Math,1,2,Level 2,328,420,-4.194,-3.013,0,0
KS,KS,Math,2,2,Level 2,450,530,-2.645,-1.617,0,0
KS,KS,Math,3,2,Level 2,536,622,-1.553,-0.449,1,0
KS,KS,Math,4,2,Level 2,594,718,-0.817,0.77,1,0
KS,KS,Math,5,2,Level 2,684,785,0.326,1.621,1,0
KS,KS,Math,6,2,Level 2,707,813,0.618,1.977,1,0
KS,KS,Math,7,2,Level 2,708,845,0.631,2.383,1,0
KS,KS,Math,8,2,Level 2,809,888,1.913,2.929,1,0
KS,KS,Math,9,2,Level 2,816,891,2.002,2.967,0,0
KS,KS,Math,10,2,Level 2,854,909,2.484,3.195,0,0
KS,KS,Math,11,2,Level 2,869,926,2.675,3.411,0,0
KS,KS,Math,12,2,Level 2,885,934,2.878,3.513,0,0
KS,KS,Math,1,3,Level 3,421,498,-3.013,-2.023,0,1
KS,KS,Math,2,3,Level 3,531,601,-1.617,-0.715,0,1
KS,KS,Math,3,3,Level 3,623,684,-0.449,0.339,1,1
KS,KS,Math,4,3,Level 3,719,781,0.77,1.57,1,1
KS,KS,Math,5,3,Level 3,786,837,1.621,2.281,1,1
KS,KS,Math,6,3,Level 3,814,869,1.977,2.688,1,1
KS,KS,Math,7,3,Level 3,846,920,2.383,3.335,1,1
KS,KS,Math,8,3,Level 3,889,944,2.929,3.64,1,1
KS,KS,Math,9,3,Level 3,892,949,2.967,3.703,0,1
KS,KS,Math,10,3,Level 3,910,974,3.195,4.021,0,1
KS,KS,Math,11,3,Level 3,927,988,3.411,4.198,0,1
KS,KS,Math,12,3,Level 3,935,1005,3.513,4.414,0,1
KS,KS,Math,1,4,Level 4,499,1400,-2.023,999.999,0,1
KS,KS,Math,2,4,Level 4,602,1400,-0.715,999.999,0,1
KS,KS,Math,3,4,Level 4,685,1400,0.339,999.999,1,1
KS,KS,Math,4,4,Level 4,782,1400,1.57,999.999,1,1
KS,KS,Math,5,4,Level 4,838,1400,2.281,999.999,1,1
KS,KS,Math,6,4,Level 4,870,1400,2.688,999.999,1,1
KS,KS,Math,7,4,Level 4,921,1400,3.335,999.999,1,1
KS,KS,Math,8,4,Level 4,945,1400,3.64,999.999,1,1
KS,KS,Math,9,4,Level 4,950,1400,3.703,999.999,0,1
KS,KS,Math,10,4,Level 4,975,1400,4.021,999.999,0,1
KS,KS,Math,11,4,Level 4,989,1400,4.198,999.999,0,1
KS,KS,Math,12,4,Level 4,1006,1400,4.414,999.999,0,1
KY,KY,Reading,1,1,Novice,0,95,-999.999,-3.284,0,0
KY,KY,Reading,2,1,Novice,0,239,-999.999,-1.4135,0,0
KY,KY,Reading,3,1,Novice,0,336,-999.999,-0.322,1,0
KY,KY,Reading,4,1,Novice,0,421,-999.999,0.5225,1,0
KY,KY,Reading,5,1,Novice,0,510,-999.999,1.3285,1,0
KY,KY,Reading,6,1,Novice,0,562,-999.999,1.7385,1,0
KY,KY,Reading,7,1,Novice,0,603,-999.999,2.02,1,0
KY,KY,Reading,8,1,Novice,0,685,-999.999,2.5305,1,0
KY,KY,Reading,9,1,Novice,0,803,-999.999,3.0255,0,0
KY,KY,Reading,10,1,Novice,0,843,-999.999,3.1825,0,0
KY,KY,Reading,11,1,Novice,0,881,-999.999,3.3565,0,0
KY,KY,Reading,12,1,Novice,0,907,-999.999,3.5225,0,0
KY,KY,Reading,1,2,Apprentice,96,167,-3.284,-2.285,0,0
KY,KY,Reading,2,2,Apprentice,240,323,-1.4135,-0.451,0,0
KY,KY,Reading,3,2,Apprentice,337,433,-0.322,0.6205,1,0
KY,KY,Reading,4,2,Apprentice,422,530,0.5225,1.4965,1,0
KY,KY,Reading,5,2,Apprentice,511,600,1.3285,2.0045,1,0
KY,KY,Reading,6,2,Apprentice,563,682,1.7385,2.5135,1,0
KY,KY,Reading,7,2,Apprentice,604,778,2.02,2.9115,1,0
KY,KY,Reading,8,2,Apprentice,686,890,2.5305,3.4025,1,0
KY,KY,Reading,9,2,Apprentice,804,965,3.0255,3.811,0,0
KY,KY,Reading,10,2,Apprentice,844,1015,3.1825,3.99,0,0
KY,KY,Reading,11,2,Apprentice,882,1077,3.3565,4.1595,0,0
KY,KY,Reading,12,2,Apprentice,908,1149,3.5225,4.3645,0,0
KY,KY,Reading,1,3,Proficient,168,262,-2.285,-1.144,0,1
KY,KY,Reading,2,3,Proficient,324,432,-0.451,0.613,0,1
KY,KY,Reading,3,3,Proficient,434,552,0.6205,1.639,1,1
KY,KY,Reading,4,3,Proficient,531,680,1.4965,2.501,1,1
KY,KY,Reading,5,3,Proficient,601,804,2.0045,3.03,1,1
KY,KY,Reading,6,3,Proficient,683,939,2.5135,3.697,1,1
KY,KY,Reading,7,3,Proficient,779,1068,2.9115,4.1365,1,1
KY,KY,Reading,8,3,Proficient,891,1186,3.4025,4.5295,1,1
KY,KY,Reading,9,3,Proficient,966,1255,3.811,4.8685,0,1
KY,KY,Reading,10,3,Proficient,1016,1296,3.99,5.0685,0,1
KY,KY,Reading,11,3,Proficient,1078,1312,4.1595,5.2105,0,1
KY,KY,Reading,12,3,Proficient,1150,1325,4.3645,5.458,0,1
KY,KY,Reading,1,4,Distinguished,263,1400,-1.144,999.999,0,1
KY,KY,Reading,2,4,Distinguished,433,1400,0.613,999.999,0,1
KY,KY,Reading,3,4,Distinguished,553,1400,1.639,999.999,1,1
KY,KY,Reading,4,4,Distinguished,681,1400,2.501,999.999,1,1
KY,KY,Reading,5,4,Distinguished,805,1400,3.03,999.999,1,1
KY,KY,Reading,6,4,Distinguished,940,1400,3.697,999.999,1,1
KY,KY,Reading,7,4,Distinguished,1069,1400,4.1365,999.999,1,1
KY,KY,Reading,8,4,Distinguished,1187,1400,4.5295,999.999,1,1
KY,KY,Reading,9,4,Distinguished,1256,1400,4.8685,999.999,0,1
KY,KY,Reading,10,4,Distinguished,1297,1400,5.0685,999.999,0,1
KY,KY,Reading,11,4,Distinguished,1313,1400,5.2105,999.999,0,1
KY,KY,Reading,12,4,Distinguished,1326,1400,5.458,999.999,0,1
KY,KY,Math,1,1,Novice,0,360,-999.999,-3.775,0,0
KY,KY,Math,2,1,Novice,0,477,-999.999,-2.29,0,0
KY,KY,Math,3,1,Novice,0,568,-999.999,-1.134,1,0
KY,KY,Math,4,1,Novice,0,623,-999.999,-0.436,1,0
KY,KY,Math,5,1,Novice,0,646,-999.999,-0.144,1,0
KY,KY,Math,6,1,Novice,0,673,-999.999,0.199,1,0
KY,KY,Math,7,1,Novice,0,704,-999.999,0.593,1,0
KY,KY,Math,8,1,Novice,0,725,-999.999,0.859,1,0
KY,KY,Math,9,1,Novice,0,736,-999.999,0.999,0,0
KY,KY,Math,10,1,Novice,0,739,-999.999,1.037,0,0
KY,KY,Math,11,1,Novice,0,752,-999.999,1.202,0,0
KY,KY,Math,12,1,Novice,0,761,-999.999,1.316,0,0
KY,KY,Math,1,2,Apprentice,361,449,-3.775,-2.645,0,0
KY,KY,Math,2,2,Apprentice,478,553,-2.29,-1.325,0,0
KY,KY,Math,3,2,Apprentice,569,649,-1.134,-0.106,1,0
KY,KY,Math,4,2,Apprentice,624,719,-0.436,0.783,1,0
KY,KY,Math,5,2,Apprentice,647,769,-0.144,1.418,1,0
KY,KY,Math,6,2,Apprentice,674,781,0.199,1.57,1,0
KY,KY,Math,7,2,Apprentice,705,812,0.593,1.964,1,0
KY,KY,Math,8,2,Apprentice,726,828,0.859,2.167,1,0
KY,KY,Math,9,2,Apprentice,737,828,0.999,2.167,0,0
KY,KY,Math,10,2,Apprentice,740,832,1.037,2.218,0,0
KY,KY,Math,11,2,Apprentice,753,846,1.202,2.395,0,0
KY,KY,Math,12,2,Apprentice,762,863,1.316,2.611,0,0
